fortune_rank_2025,company_name,ticker,cik,cik_padded,target_report_year,download_status,failure_reason,form_type,filing_date,report_date,accession_number,primary_document,sec_filing_url,sec_document_url,local_html_path,local_text_path,total_words,ai_keyword_count,ai_keyword_per_10k_words,sample_role,has_10k_text,audit_category,analysis_treatment,sec_sic_code,sec_sic_description,naics_code,naics_description,naics_sector_code,naics_sector_name,naics_source,industry_enrichment_status,industry_enrichment_reason,final_dataset_role,has_10k_text_final,has_ai_window_k5,is_primary_text_sample,is_k5_topic_sample,ai_window_count,topic_0_count,topic_0_share,topic_1_count,topic_1_share,topic_2_count,topic_2_share,topic_3_count,topic_3_share,topic_4_count,topic_4_share,AI_Privacy_Data_Law_Topic_Count,AI_Privacy_Data_Law_Topic_Share,AI_Business_Product_Topic_Count,AI_Business_Product_Topic_Share,AI_Cybersecurity_Risk_Topic_Count,AI_Cybersecurity_Risk_Topic_Share,AI_Infrastructure_Topic_Count,AI_Infrastructure_Topic_Share,AI_AIUse_LegalRisk_Topic_Count,AI_AIUse_LegalRisk_Topic_Share,AI_NegativeSensitive_Topic_Count,AI_NegativeSensitive_Topic_Share,AI_Negative_Orientation,k,k5_topic_0_label,k5_topic_1_label,k5_topic_2_label,k5_topic_3_label,k5_topic_4_label,AI_Dominant_Topic_ID,AI_Dominant_Topic_Label,event_id,norm_cik,norm_ticker,norm_date,fiscal_year,key_cik_date,key_ticker_date,event_id_estimate,ticker_estimate,company,filing_date_estimate,event_trading_date,market_benchmark,market_data_status,failure_reason_estimate,CAR_m1_p1,CAR_0_p1,CAR_0_p3,CAR_0_p5,AbnormalVolume_0_p1,AbnormalVolume_0_p3,AbnormalVolume_0_p5,CAR_m10_m6,CAR_m5_m2,AbnormalVolume_m5_m2,norm_cik_estimate,norm_ticker_estimate,norm_date_estimate,key_cik_date_estimate,AI_Related_Disclosure_Intensity,AI_RiskRelated_Topic_Share,AI_Risk_Orientation_Proxy,filing_year,log_total_words,AI_Mention_Count,Topic_Entropy
87,Tyson Foods,TSN,100493,100493,2025,success,,10-K,2025-11-10,2025-09-27,0000100493-25-000095,tsn-20250927.htm,https://www.sec.gov/Archives/edgar/data/100493/000010049325000095/,https://www.sec.gov/Archives/edgar/data/100493/000010049325000095/tsn-20250927.htm,data/raw/sec_10k_html/top100/chunk_04/TSN/2025_TSN_10k.html,data/processed/sec_10k_text/top100/chunk_04/TSN/2025_TSN_10k.txt,62346,3,0.481186,primary_text_sample,True,,,2015,Poultry Slaughtering and Processing,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,4,0,0.0,2,0.5,1,0.25,1,0.25,0,0.0,0,0.0,2,0.5,1,0.25,1,0.25,0,0.0,1,0.25,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,TSN_2025_100493,0000100493,TSN,2025-11-10,2025,0000100493_2025-11-10,TSN_2025-11-10,TSN_2025_0000100493,TSN,Tyson Foods,2025-11-10,2025-11-10,US500,success,,0.0674673037525571,0.0484698218285983,0.0313813540253807,0.0124969692250533,1.8519936797973704,1.2658956560655164,1.0562576265310994,0.0004995410520228,0.011524350337715,-0.0598697195235118,,TSN,2025-11-10,,0.481186,0.25,0.0,2025,11.040454795080702,3,1.0397207708399179
88,Intel,INTC,50863,50863,2023,success,,10-K,2024-01-26,2023-12-30,0000050863-24-000010,intc-20231230.htm,https://www.sec.gov/Archives/edgar/data/50863/000005086324000010/,https://www.sec.gov/Archives/edgar/data/50863/000005086324000010/intc-20231230.htm,data/raw/sec_10k_html/top100/chunk_04/INTC/2023_INTC_10k.html,data/processed/sec_10k_text/top100/chunk_04/INTC/2023_INTC_10k.txt,68679,16,2.329679,primary_text_sample,True,,,3674,Semiconductors & Related Devices,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,99,3,0.030303,15,0.151515,1,0.010101,71,0.717172,9,0.090909,3,0.030303,15,0.151515,1,0.010101,71,0.717172,9,0.090909,13,0.131313,-0.585859,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,INTC_2023_50863,0000050863,INTC,2024-01-26,2023,0000050863_2024-01-26,INTC_2024-01-26,INTC_2023_0000050863,INTC,Intel,2024-01-26,2024-01-26,US500,success,,-0.132619548460943,-0.1338011286622155,-0.1303625347796708,-0.1749485777686752,1.9464703946254924,1.2887701102607476,0.9930360138862976,-0.0197873373814233,0.0203238774163589,0.4538215138326357,,INTC,2024-01-26,,2.329679,0.131313,-0.585859,2024,11.137198754625853,16,0.894696233852349
88,Intel,INTC,50863,50863,2024,success,,10-K,2025-01-31,2024-12-28,0000050863-25-000009,intc-20241228.htm,https://www.sec.gov/Archives/edgar/data/50863/000005086325000009/,https://www.sec.gov/Archives/edgar/data/50863/000005086325000009/intc-20241228.htm,data/raw/sec_10k_html/top100/chunk_04/INTC/2024_INTC_10k.html,data/processed/sec_10k_text/top100/chunk_04/INTC/2024_INTC_10k.txt,66995,19,2.836033,primary_text_sample,True,,,3674,Semiconductors & Related Devices,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,88,3,0.034091,21,0.238636,3,0.034091,56,0.636364,5,0.056818,3,0.034091,21,0.238636,3,0.034091,56,0.636364,5,0.056818,11,0.125,-0.511364,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,INTC_2024_50863,0000050863,INTC,2025-01-31,2024,0000050863_2025-01-31,INTC_2025-01-31,INTC_2024_0000050863,INTC,Intel,2025-01-31,2025-01-31,US500,success,,0.014799388624296,0.0081908100373144,0.0077666840705624,0.0039452045894572,1.160135620613895,0.6520216103563984,0.3746289030199991,0.0535050959186753,-0.0360016925936913,0.6964663516196936,,INTC,2025-01-31,,2.836033,0.125,-0.511364,2025,11.112373268722708,19,1.0228646283310932
88,Intel,INTC,50863,50863,2025,success,,10-K,2026-01-23,2025-12-27,0000050863-26-000011,intc-20251227.htm,https://www.sec.gov/Archives/edgar/data/50863/000005086326000011/,https://www.sec.gov/Archives/edgar/data/50863/000005086326000011/intc-20251227.htm,data/raw/sec_10k_html/top100/chunk_04/INTC/2025_INTC_10k.html,data/processed/sec_10k_text/top100/chunk_04/INTC/2025_INTC_10k.txt,73901,16,2.165059,primary_text_sample,True,,,3674,Semiconductors & Related Devices,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,96,3,0.03125,25,0.260417,3,0.03125,59,0.614583,6,0.0625,3,0.03125,25,0.260417,3,0.03125,59,0.614583,6,0.0625,12,0.125,-0.489583,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,INTC_2025_50863,0000050863,INTC,2026-01-23,2025,0000050863_2026-01-23,INTC_2026-01-23,INTC_2025_0000050863,INTC,Intel,2026-01-23,2026-01-23,US500,success,,-0.2672336072262254,-0.2579910599997637,-0.1302526716202533,-0.174241225575955,1.7966577828613992,1.4753468491785768,1.1677956025628733,0.1219126873009955,0.1106534220906925,1.1087529774209346,,INTC,2026-01-23,,2.165059,0.125,-0.489583,2026,11.210481638644469,16,1.039464776026411
89,Enterprise Products Partners,EPD,1061219,1061219,2023,success,,10-K,2024-02-28,2023-12-31,0001061219-24-000006,form10k.htm,https://www.sec.gov/Archives/edgar/data/1061219/000106121924000006/,https://www.sec.gov/Archives/edgar/data/1061219/000106121924000006/form10k.htm,data/raw/sec_10k_html/top100/chunk_04/EPD/2023_EPD_10k.html,data/processed/sec_10k_text/top100/chunk_04/EPD/2023_EPD_10k.txt,112325,0,0.0,primary_text_sample,True,,,4922,Natural Gas Transmission,,,48-49,Transportation and Warehousing,sic_range_sector_crosswalk,success,,master_frame,True,False,True,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,,no_ai_mention_window,EPD_2023_1061219,0001061219,EPD,2024-02-28,2023,0001061219_2024-02-28,EPD_2024-02-28,EPD_2023_0001061219,EPD,Enterprise Products Partners,2024-02-28,2024-02-28,US500,success,,-0.0008900321934662,-0.0073940780403171,-0.0028246345872519,0.011150854323809,-1.2190323851333602,-1.1176327054376234,-0.3482159640204728,0.0363961898067042,-0.0078808174365472,0.0491054166188454,,EPD,2024-02-28,,0.0,0.0,0.0,2024,11.629151733938361,0,0.0
89,Enterprise Products Partners,EPD,1061219,1061219,2024,success,,10-K,2025-02-28,2024-12-31,0001061219-25-000006,form10k.htm,https://www.sec.gov/Archives/edgar/data/1061219/000106121925000006/,https://www.sec.gov/Archives/edgar/data/1061219/000106121925000006/form10k.htm,data/raw/sec_10k_html/top100/chunk_04/EPD/2024_EPD_10k.html,data/processed/sec_10k_text/top100/chunk_04/EPD/2024_EPD_10k.txt,110038,0,0.0,primary_text_sample,True,,,4922,Natural Gas Transmission,,,48-49,Transportation and Warehousing,sic_range_sector_crosswalk,success,,master_frame,True,False,True,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,,no_ai_mention_window,EPD_2024_1061219,0001061219,EPD,2025-02-28,2024,0001061219_2025-02-28,EPD_2025-02-28,EPD_2024_0001061219,EPD,Enterprise Products Partners,2025-02-28,2025-02-28,US500,success,,0.0222042584090683,0.0264516156431558,0.0060772645686762,0.0204181047327813,0.5129720923162209,0.6329227129792186,0.70737300497772,0.0110606891667665,-0.0060379636060787,0.9824945656667476,,EPD,2025-02-28,,0.0,0.0,0.0,2025,11.608581039664324,0,0.0
89,Enterprise Products Partners,EPD,1061219,1061219,2025,success,,10-K,2026-02-27,2025-12-31,0001061219-26-000006,epd-20251231.htm,https://www.sec.gov/Archives/edgar/data/1061219/000106121926000006/,https://www.sec.gov/Archives/edgar/data/1061219/000106121926000006/epd-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/EPD/2025_EPD_10k.html,data/processed/sec_10k_text/top100/chunk_04/EPD/2025_EPD_10k.txt,111014,1,0.090079,primary_text_sample,True,,,4922,Natural Gas Transmission,,,48-49,Transportation and Warehousing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,1,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,EPD_2025_1061219,0001061219,EPD,2026-02-27,2025,0001061219_2026-02-27,EPD_2026-02-27,EPD_2025_0001061219,EPD,Enterprise Products Partners,2026-02-27,2026-02-27,US500,success,,0.0315490911039978,0.0271737996673116,0.0358984506426167,0.0559199200302487,-0.2556702871524103,0.1061247773191347,0.0948742734684321,0.0266557822935712,-0.0123136518605217,-0.5124192926445916,,EPD,2026-02-27,,0.090079,0.0,0.0,2026,11.617411598467367,1,-0.0
90,Ingram Micro Holding,INGM,1897762,1897762,2024,success,,10-K,2025-03-05,2024-12-28,0001628280-25-010298,ingm-20241228.htm,https://www.sec.gov/Archives/edgar/data/1897762/000162828025010298/,https://www.sec.gov/Archives/edgar/data/1897762/000162828025010298/ingm-20241228.htm,data/raw/sec_10k_html/top100/chunk_04/INGM/2024_INGM_10k.html,data/processed/sec_10k_text/top100/chunk_04/INGM/2024_INGM_10k.txt,84799,9,1.061333,primary_text_sample,True,,,5045,Wholesale-Computers & Peripheral Equipment & Software,,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,21,1,0.047619,6,0.285714,1,0.047619,6,0.285714,7,0.333333,1,0.047619,6,0.285714,1,0.047619,6,0.285714,7,0.333333,9,0.428571,0.142857,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,INGM_2024_1897762,0001897762,INGM,2025-03-05,2024,0001897762_2025-03-05,INGM_2025-03-05,INGM_2024_0001897762,INGM,Ingram Micro Holding,2025-03-05,2025-03-05,US500,failed,insufficient_estimation_window_n=58,,,,,,,,,,,,INGM,2025-03-05,,1.061333,0.428571,0.142857,2025,11.348039029257633,9,1.3720227955033817
90,Ingram Micro Holding,INGM,1897762,1897762,2025,success,,10-K,2026-03-03,2025-12-27,0001628280-26-013588,ingm-20251227.htm,https://www.sec.gov/Archives/edgar/data/1897762/000162828026013588/,https://www.sec.gov/Archives/edgar/data/1897762/000162828026013588/ingm-20251227.htm,data/raw/sec_10k_html/top100/chunk_04/INGM/2025_INGM_10k.html,data/processed/sec_10k_text/top100/chunk_04/INGM/2025_INGM_10k.txt,63566,10,1.573168,primary_text_sample,True,,,5045,Wholesale-Computers & Peripheral Equipment & Software,,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,24,2,0.083333,7,0.291667,1,0.041667,7,0.291667,7,0.291667,2,0.083333,7,0.291667,1,0.041667,7,0.291667,7,0.291667,10,0.416667,0.125,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,INGM_2025_1897762,0001897762,INGM,2026-03-03,2025,0001897762_2026-03-03,INGM_2026-03-03,INGM_2025_0001897762,INGM,Ingram Micro Holding,2026-03-03,2026-03-03,US500,success,,0.2441540008734543,0.2124058553435573,0.0653706462915663,0.067729490861264,4.612810062067871,4.341109682942933,4.043561022342774,-0.0340821854165308,-0.0081420982006008,0.763877870752252,,INGM,2026-03-03,,1.573168,0.416667,0.125,2026,11.059834015188425,10,1.4176206480680542
91,General Dynamics,GD,40533,40533,2023,success,,10-K,2024-02-08,2023-12-31,0000040533-24-000007,gd-20231231.htm,https://www.sec.gov/Archives/edgar/data/40533/000004053324000007/,https://www.sec.gov/Archives/edgar/data/40533/000004053324000007/gd-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/GD/2023_GD_10k.html,data/processed/sec_10k_text/top100/chunk_04/GD/2023_GD_10k.txt,41386,1,0.241628,primary_text_sample,True,,,3730,Ship & Boat Building & Repairing,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,5,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,-1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,GD_2023_40533,0000040533,GD,2024-02-08,2023,0000040533_2024-02-08,GD_2024-02-08,GD_2023_0000040533,GD,General Dynamics,2024-02-08,2024-02-08,US500,success,,0.0006941523513961,8.047419433811643e-05,-0.0034080094678489,-0.0016895780618123,-1.03348536905093,-0.7589094972911997,-0.4505701771645109,0.0158427826674148,-0.0025878003574798,0.5065430591114424,,GD,2024-02-08,,0.241628,0.0,-1.0,2024,10.630697938371775,1,-0.0
91,General Dynamics,GD,40533,40533,2024,success,,10-K,2025-02-07,2024-12-31,0000040533-25-000008,gd-20241231.htm,https://www.sec.gov/Archives/edgar/data/40533/000004053325000008/,https://www.sec.gov/Archives/edgar/data/40533/000004053325000008/gd-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/GD/2024_GD_10k.html,data/processed/sec_10k_text/top100/chunk_04/GD/2024_GD_10k.txt,41684,2,0.4798,primary_text_sample,True,,,3730,Ship & Boat Building & Repairing,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,4,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,-1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,GD_2024_40533,0000040533,GD,2025-02-07,2024,0000040533_2025-02-07,GD_2025-02-07,GD_2024_0000040533,GD,General Dynamics,2025-02-07,2025-02-07,US500,success,,-0.0078094471371077,0.0056221841226295,-0.0118974230417302,-0.0547823521186126,0.6607171906969613,0.6212713948382689,1.2445060344376475,-0.0377119715302003,0.0090777253846519,0.7798796732680339,,GD,2025-02-07,,0.4798,0.0,-1.0,2025,10.637872641112319,2,-0.0
91,General Dynamics,GD,40533,40533,2025,success,,10-K,2026-01-30,2025-12-31,0000040533-26-000006,gd-20251231.htm,https://www.sec.gov/Archives/edgar/data/40533/000004053326000006/,https://www.sec.gov/Archives/edgar/data/40533/000004053326000006/gd-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/GD/2025_GD_10k.html,data/processed/sec_10k_text/top100/chunk_04/GD/2025_GD_10k.txt,40920,2,0.488759,primary_text_sample,True,,,3730,Ship & Boat Building & Repairing,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,4,0,0.0,1,0.25,0,0.0,3,0.75,0,0.0,0,0.0,1,0.25,0,0.0,3,0.75,0,0.0,0,0.0,-0.75,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,GD_2025_40533,0000040533,GD,2026-01-30,2025,0000040533_2026-01-30,GD_2026-01-30,GD_2025_0000040533,GD,General Dynamics,2026-01-30,2026-01-30,US500,success,,-0.0322340955493695,-0.0129093418059438,0.0127582275149317,0.025443407634024,1.119100838374693,1.096362034031864,0.6997781586665447,-0.0003539357422254,-0.0346610135530172,0.7013648390879779,,GD,2026-01-30,,0.488759,0.0,-0.75,2026,10.619374220065563,2,0.5623351446188083
92,Uber Technologies,UBER,1543151,1543151,2023,success,,10-K,2024-02-15,2023-12-31,0001543151-24-000012,uber-20231231.htm,https://www.sec.gov/Archives/edgar/data/1543151/000154315124000012/,https://www.sec.gov/Archives/edgar/data/1543151/000154315124000012/uber-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/UBER/2023_UBER_10k.html,data/processed/sec_10k_text/top100/chunk_04/UBER/2023_UBER_10k.txt,95592,13,1.359946,primary_text_sample,True,,,7389,"Services-Business Services, NEC",,,56,Administrative and Support and Waste Management and Remediation Services,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,16,3,0.1875,1,0.0625,2,0.125,1,0.0625,9,0.5625,3,0.1875,1,0.0625,2,0.125,1,0.0625,9,0.5625,14,0.875,0.8125,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,UBER_2023_1543151,0001543151,UBER,2024-02-15,2023,0001543151_2024-02-15,UBER_2024-02-15,UBER_2023_0001543151,UBER,Uber Technologies,2024-02-15,2024-02-15,US500,success,,0.1084382154119788,-0.0134654039046821,-0.0344324180125173,-0.0458739959962913,0.9195446313093394,0.3495076903771568,0.0335432716637846,0.0275401942182867,-0.0164533991965406,0.0172910769510478,,UBER,2024-02-15,,1.359946,0.875,0.8125,2024,11.46784441352959,13,1.244016695792894
92,Uber Technologies,UBER,1543151,1543151,2024,success,,10-K,2025-02-14,2024-12-31,0001543151-25-000008,uber-20241231.htm,https://www.sec.gov/Archives/edgar/data/1543151/000154315125000008/,https://www.sec.gov/Archives/edgar/data/1543151/000154315125000008/uber-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/UBER/2024_UBER_10k.html,data/processed/sec_10k_text/top100/chunk_04/UBER/2024_UBER_10k.txt,90116,13,1.442585,primary_text_sample,True,,,7389,"Services-Business Services, NEC",,,56,Administrative and Support and Waste Management and Remediation Services,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,16,4,0.25,1,0.0625,1,0.0625,0,0.0,10,0.625,4,0.25,1,0.0625,1,0.0625,0,0.0,10,0.625,15,0.9375,0.9375,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,UBER_2024_1543151,0001543151,UBER,2025-02-14,2024,0001543151_2025-02-14,UBER_2025-02-14,UBER_2024_0001543151,UBER,Uber Technologies,2025-02-14,2025-02-14,US500,success,,0.0179962909343026,0.0162414298660481,0.0198870924568642,-0.0114422320906419,0.078606393463465,-0.0773340220202515,0.1987845202388008,0.0578485533598898,0.1399413954532974,2.10966794438663,,UBER,2025-02-14,,1.442585,0.9375,0.9375,2025,11.408853008297033,13,0.9868994488385301
92,Uber Technologies,UBER,1543151,1543151,2025,success,,10-K,2026-02-13,2025-12-31,0001543151-26-000015,uber-20251231.htm,https://www.sec.gov/Archives/edgar/data/1543151/000154315126000015/,https://www.sec.gov/Archives/edgar/data/1543151/000154315126000015/uber-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/UBER/2025_UBER_10k.html,data/processed/sec_10k_text/top100/chunk_04/UBER/2025_UBER_10k.txt,88147,12,1.361362,primary_text_sample,True,,,7389,"Services-Business Services, NEC",,,56,Administrative and Support and Waste Management and Remediation Services,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,19,6,0.315789,1,0.052632,2,0.105263,0,0.0,10,0.526316,6,0.315789,1,0.052632,2,0.105263,0,0.0,10,0.526316,18,0.947368,0.947368,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,UBER_2025_1543151,0001543151,UBER,2026-02-13,2025,0001543151_2026-02-13,UBER_2026-02-13,UBER_2025_0001543151,UBER,Uber Technologies,2026-02-13,2026-02-13,US500,success,,0.0122093506408903,-0.0105137646248033,0.0208517771837631,-0.0046790035588201,0.7115328996784828,0.2962605154546676,0.3683346227077984,-0.0498652533760817,-0.0806615318373416,0.5674879257082758,,UBER,2026-02-13,,1.361362,0.947368,0.947368,2026,11.386761154348415,12,1.0937709206646464
96,Travelers,TRV,86312,86312,2023,success,,10-K,2024-02-15,2023-12-31,0000086312-24-000012,trv-20231231.htm,https://www.sec.gov/Archives/edgar/data/86312/000008631224000012/,https://www.sec.gov/Archives/edgar/data/86312/000008631224000012/trv-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/TRV/2023_TRV_10k.html,data/processed/sec_10k_text/top100/chunk_04/TRV/2023_TRV_10k.txt,116126,16,1.377814,primary_text_sample,True,,,6331,"Fire, Marine & Casualty Insurance",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,13,1,0.076923,8,0.615385,2,0.153846,0,0.0,2,0.153846,1,0.076923,8,0.615385,2,0.153846,0,0.0,2,0.153846,5,0.384615,0.384615,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,TRV_2023_86312,0000086312,TRV,2024-02-15,2023,0000086312_2024-02-15,TRV_2024-02-15,TRV_2023_0000086312,TRV,Travelers,2024-02-15,2024-02-15,US500,success,,0.0016841665104148,0.0037782712645498,0.015458976728685,0.010592895242469,0.7407273349137661,1.0812199227124186,1.1742540019344008,-0.0029765773419481,0.0129507551283221,1.0518974898345714,,TRV,2024-02-15,,1.377814,0.384615,0.384615,2024,11.66243108748918,16,1.0720163820537278
96,Travelers,TRV,86312,86312,2024,success,,10-K,2025-02-13,2024-12-31,0000086312-25-000012,trv-20241231.htm,https://www.sec.gov/Archives/edgar/data/86312/000008631225000012/,https://www.sec.gov/Archives/edgar/data/86312/000008631225000012/trv-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/TRV/2024_TRV_10k.html,data/processed/sec_10k_text/top100/chunk_04/TRV/2024_TRV_10k.txt,117286,20,1.705233,primary_text_sample,True,,,6331,"Fire, Marine & Casualty Insurance",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,17,3,0.176471,8,0.470588,5,0.294118,0,0.0,1,0.058824,3,0.176471,8,0.470588,5,0.294118,0,0.0,1,0.058824,9,0.529413,0.529412,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,TRV_2024_86312,0000086312,TRV,2025-02-13,2024,0000086312_2025-02-13,TRV_2025-02-13,TRV_2024_0000086312,TRV,Travelers,2025-02-13,2025-02-13,US500,success,,-0.0209681355350511,-0.0150760683906923,-0.0008575935152593,-0.0006696548614952,-0.1577070896559392,-0.0227460521347047,-0.0727179010918565,-0.0154600309738985,-0.0175997393370473,-0.5829420188844952,,TRV,2025-02-13,,1.705233,0.529413,0.529412,2025,11.672370675429878,20,1.1874170719280535
